price,bedrooms,bathrooms,sqft_living,sqft_lot,floors
744500,5,2.5,2700,16570,1
913888,5,2.25,2370,15512,2
760000,4,2.5,2760,6000,2
346500,2,1.75,1610,6300,1
280000,3,1.75,1230,8250,1
557500,3,1.75,1900,11165,1
260000,3,1.5,1580,8184,1
1330000,3,1.5,1940,2885,1.5
640000,3,1.75,1620,6000,1
280000,7,2.5,1940,5458,2
205000,3,1,1230,8750,1
957000,5,3.25,3160,5000,2
625000,5,2.5,2700,21208,1
680000,4,1.5,1880,6200,1
150000,2,1,890,8100,1
255950,3,2.5,1720,3676,2
246500,3,2.5,1620,7686,2
450000,2,1,1380,4390,1
595888,3,1.75,1870,9000,1
454000,3,1,1970,22144,1
299900,3,1,1110,8593,1
200000,3,2,1190,6833,1
346500,3,1,1150,11802,1
585000,4,2.75,2890,6825,1
383000,3,1.75,1500,13430,1
519000,4,2.5,1950,2617,1.5
410000,3,1.5,1250,7700,1
578000,4,2.5,2070,5415,2
1280000,4,3.5,4660,17398,2
395000,2,2.25,1350,1493,2
364000,3,2.5,1800,2790,2
240000,3,2.25,1481,2820,2
328423,3,2.5,1730,3600,2
594000,4,2.75,2720,4613,2
425000,3,2.5,2320,2267,3
309620,3,2.5,1860,3730,2
260000,5,2.5,2025,7760,2
563500,3,2.5,1400,1312,3.5
975000,5,3,2620,5477,2
937000,3,1.75,2450,2691,2
518500,3,3.5,1590,1102,3
563500,4,1.75,2085,174240,1
1050000,4,3.5,3450,7832,2
350000,3,2.25,1780,16290,2
826000,4,2.5,3060,7140,2
225000,3,2,1700,11475,1
235867,4,2,1330,5926,1
399000,4,3,3060,5000,2
177500,3,1.5,1220,6000,1
224000,4,1.5,1600,9289,1
302000,4,1.75,1530,17664,1.5
760000,3,2.5,1980,13964,1
460000,3,2.5,1730,8490,1
415000,3,1,1170,6700,1
669000,2,1.75,1950,10766,1
254600,3,2,1470,20000,1
357250,3,1.5,1400,8840,1
910000,4,3.5,4040,50479,2
725000,6,3,3110,5000,1.5
670000,3,1.5,1490,4400,1.5
440000,4,1.5,1770,5750,2
1025000,4,3.5,3320,19850,1
320000,2,1,950,5316,1
310000,4,2.5,2430,5499,2
772650,4,2.5,2660,10800,1
669950,4,2.5,2670,11877,2
690000,5,3.5,2720,7598,2
385000,4,2.5,3200,22651,1
663000,3,2.5,2480,37843,1.5
300000,3,2.25,1780,10395,1
225500,2,1.75,1590,11276,1
320000,3,2,1550,34175,1.5
775000,3,2.75,2850,14800,1
805000,3,2.75,2600,5875,1.5
252750,4,1,1230,7410,1.5
254000,5,2,2080,16117,1
620000,6,3.5,3600,6875,2
435000,4,2.75,2110,8751,1
460000,4,2.5,2550,19017,1
268000,3,2.5,1650,6684,2
446000,2,1.5,1370,1221,2
285000,2,1,1010,7200,1
530000,3,2,2330,26571,2.5
402000,2,1,620,2475,1
358000,3,1.5,2450,12497,1
354950,4,2.75,2530,7350,1
405000,4,2.5,2220,4652,2
568000,4,1.75,2110,265716,1
575000,5,3,3690,49709,1
315000,4,2.5,1940,10200,1
280927,4,2.25,2070,7350,2
440000,4,2.5,2160,7826,1
270000,4,2.25,2600,9900,1
755000,4,2.75,2880,4000,1.5
289659,4,2.25,2260,7200,2
555000,5,3,3640,6930,2
450000,3,1.5,1530,23660,1
1145000,3,2.5,2490,4000,2
495000,3,1.75,1440,11787,1
1250000,3,3,3760,8500,2.5
580000,4,1.75,1720,6975,1
560000,4,2.5,2480,16360,1
1080000,4,3.5,3990,5267,2
450000,2,1.75,840,3340,1
815000,3,2,2270,11989,1
354000,4,2.5,2580,5476,2
279900,3,1.75,1580,6620,1
339000,2,1,950,7954,1
1340000,4,3.5,3190,5040,2
710000,3,3.25,3740,136915,2.5
815000,4,2.75,2620,4743,1
800000,3,1.75,2080,75794,1
638000,3,2,1660,3729,1
475580,3,1.75,1520,11085,1
243800,3,1,1140,27760,1
600000,3,2.5,3240,8016,2
620000,3,2,2460,41343,1
750000,4,2.75,1750,5080,1.5
626000,3,1.75,2430,5000,2
230000,3,1,1060,9946,1
537000,3,3,2410,7479,2
210000,2,1,720,8040,1
200500,3,1.75,1260,9346,1
253500,3,1,1640,12384,1
150000,3,1,1310,9612,1
440000,3,1.5,2120,6290,1
667000,3,1.75,3320,478288,1.5
660000,3,1,1210,9622,1
695000,3,2.75,2590,12063,2
440000,4,2.5,2250,7526,2
1388000,4,3,4040,20001,1
219500,3,1,1090,6710,1.5
220000,3,1.5,1660,15600,2
270000,2,1,1780,81021,1
900000,4,3.5,3370,5000,2
1990000,5,3,4480,5000,2.5
800000,4,2.5,2990,16809,2
365000,5,2,2280,19000,1.5
1387800,3,3,2480,5500,2
451000,5,2.75,2830,8925,1.5
202000,2,1,920,7569,1
1410000,4,2.25,3250,16684,2
471000,2,1.75,1240,6417,1
827000,4,2.5,3230,12100,1
235000,5,2.5,2500,9583,1
216500,2,1.75,1390,4482,1
359000,5,1.75,1940,6654,1.5
252500,3,2,1900,8002,1
370000,3,1.5,2380,14500,1
663000,3,2,1480,3876,1
971971,4,3.75,3460,6738,2
420000,3,1.75,1444,249126,1.5
330675,4,3,1930,3031,1
240000,4,1,1200,2171,1.5
334888,3,2.5,1769,7324,2
414000,3,2.5,2490,4540,2.5
782900,4,3.25,3060,3898,2
525000,4,2.75,3030,6625,2
429900,3,2.5,2370,5353,2
390000,3,3.25,1370,913,2
224000,3,1.75,1500,11968,1
257500,3,2.25,1715,6819,2
665000,2,1,1110,3200,1
327000,5,2.75,2400,8050,2
425000,3,1,1520,213444,1.5
687500,4,2.75,3190,10970,2
672500,3,2.25,2400,5300,1.5
140000,3,1,1060,7473,1
215500,2,1.75,1220,15600,1
464900,4,2.25,2020,8424,1
417000,4,2.25,2300,7700,1
453000,4,2.75,2300,37533,1
700000,3,2.5,1660,1545,2
1619999,4,3,3900,9750,1
259500,3,1.75,1650,12349,1
460000,4,2.5,2110,35091,1
561500,3,1.75,1960,6380,1
641000,4,2.5,2770,63118,2
330000,4,1.75,2440,7350,1
447000,2,1,1320,8380,1
320000,4,2.5,2570,4865,2
212700,2,1,940,5040,1
260000,2,1,700,4800,1
410000,3,2,1400,45738,2
355000,4,2.5,1890,7867,2
275500,2,1,720,11400,1
415000,3,1.75,2410,8944,1
279000,3,2.5,1630,7950,1
350000,5,1.75,2330,14322,1
355000,2,2.25,1330,10838,2
750000,4,2.25,3190,11597,2
235000,3,1.75,1400,6300,1
209950,3,1,970,9583,1
230000,3,1.75,1010,9600,1
725000,3,2.5,3580,54450,1.5
430000,2,1,1050,2570,1
661500,5,2.5,2500,7200,1
738000,3,3,2630,4896,2
1820000,4,4.5,6640,53330,2
221000,3,1,910,8789,1
665000,3,2.5,2610,35000,2
255000,3,2.5,1720,6194,2
1195000,5,2.75,3650,13297,2
355000,3,1.75,2040,22693,1
755000,5,2.5,3260,24300,1.5
300000,3,1.5,1590,8911,1
500000,4,1,1440,7100,1.5
191000,2,1,900,3400,1
315000,6,4,3120,4240,2
415000,3,2.5,1060,1536,2
394000,4,2.5,3000,9793,2
490000,3,2.5,2230,5348,2
523460,5,1.75,1890,5000,1.5
550000,4,3.5,4150,16197,2
342000,3,1.75,1780,10409,1
560000,4,2.5,2710,6583,2
1050000,4,4.25,4390,13833,2
710000,2,1.5,1640,4080,1.5
1020000,3,2.25,1670,4800,1.5
399950,3,2.5,2570,10431,2
480000,2,1,1500,3420,1
410000,3,1,2710,19000,2
530000,4,1.75,2860,48351,1
528000,2,0.75,840,40642,1
469900,4,2.5,2990,8913,2
397000,5,1,1170,6757,1
718500,3,1.5,1200,6240,1
195000,2,1,1020,8100,1
285000,2,1,910,8155,1
295000,1,1,700,2500,1
602000,4,1.75,2420,37800,1
235000,3,1.75,1950,8712,1
465000,4,2.5,3060,6000,2
234000,4,1,1390,18000,1
504200,2,1.5,1200,1687,3
710000,3,2.5,2440,4153,2
589500,3,3.25,2310,3075,2
415000,3,2.75,2600,64626,1.5
735000,3,2.25,1490,1212,2
427000,3,2.5,2432,9391,2
982000,4,2.75,3610,8580,2
459000,4,3,2530,10000,2
483453,4,2.75,2790,5527,2
246950,3,3,1670,4440,1
235000,1,1.5,1170,1456,2
288790,4,2,1350,942,3
229800,2,1.75,1110,1773,2
516500,1,1.25,1100,638,3
1600000,3,4.25,2820,7200,2
234000,3,1,1040,8128,1
230000,2,1.75,1910,3376,2
300000,4,1,1370,8499,1
470000,3,1.5,1500,5000,1.5
339900,3,1,1200,9087,1
650000,2,1,1050,2542,1
585000,5,2.5,2670,16777,1.5
699900,4,2.5,2190,11500,1
598000,4,2.5,3130,40918,2
475000,3,2.5,1700,9100,1
314500,3,1.75,1700,17355,1
397000,3,3.5,1360,1275,2
345000,3,2,1610,15005,1
325000,5,2.75,2130,6222,1
265000,3,1,1800,7650,1
402000,4,2.75,2950,15540,1
835000,3,2.25,2120,54014,2
780000,4,2.5,3500,7048,2
250000,3,2,1440,9220,1
1200000,4,2,2120,3360,2
935000,2,2.5,1780,2067,2
300000,2,1,960,8153,1
419000,2,1.75,1510,4980,1
410000,1,1.5,1010,5750,1
1165000,3,3,3790,5001,2
461000,3,1.75,3600,8666,2
385000,3,1.75,1300,7030,1
669500,4,2.25,2500,4046,1.5
491950,3,2.25,2090,10733,1
1230000,3,1.75,2200,14630,1.5
560000,3,2.25,2070,15002,1.5
370000,3,1,1320,7341,1
263400,4,2,1360,60548,1
100000,2,1,930,7623,1
289950,3,2.5,1760,8584,1.5
263000,3,1.75,1410,8100,2
397500,4,2.5,2570,7859,2
245000,3,2.75,1300,14197,1
535000,3,1,1580,6300,1
449000,4,2.5,2960,6031,2
490000,4,3,2330,3497,2
445800,4,2.25,2070,39446,1
345000,2,1,970,5750,1
327500,3,2.25,2310,7200,2
436500,4,2.5,2290,11173,2
550000,3,2.25,1720,9600,1
441000,2,1.5,1190,3400,1
406500,2,1,870,5750,1
243000,2,1.5,1068,1758,2
359500,4,2.75,2140,10316,2
760000,4,2.5,3300,165528,2
1925000,5,4.25,4830,8050,2.5
408000,5,3.25,2820,6589,1.5
480000,4,3,2440,9664,2
875000,4,1.5,1800,3245,1.5
308000,3,1,1010,8800,1
880000,4,2.75,3220,4392,1.5
1730000,5,3.5,5000,26540,2
170000,2,1,1200,24792,2
491500,3,2.25,1470,4322,2
515000,3,2.5,2600,4506,2
550000,4,1.5,2750,128502,1
255000,2,1,1320,9967,1
635000,3,2.5,3350,4007,2
850000,3,2.5,2650,2387,2
265000,2,2,1860,10856,1
349810,3,1,960,8855,1
972000,4,1.75,2010,6300,1
235000,2,1,900,28800,1
330000,4,2.5,2340,11784,2
500000,4,3,3720,15048,3
570000,3,2,1890,29185,1
1309500,4,2.5,2680,12215,1
544000,3,2.5,1460,1613,2
439000,3,2.5,3180,7904,1
530000,4,2.25,1980,15086,2
427500,2,2,1090,934,3
337000,4,2.5,2230,5970,2
1095000,4,2.75,3330,9143,2
435000,4,2,1880,3840,1
765000,5,3,2870,5700,1
492650,4,1.75,2120,9786,1
383962,4,2.5,2700,6998,2
950000,4,2.5,3670,7680,2.5
457000,3,2.5,1220,1330,2
1510000,5,3.25,4390,11250,2
882566,4,2.5,3560,5265,3
963000,4,3.25,3530,8589,2
345000,4,2.5,2280,5000,2
2065000,4,3.75,4350,7965,2
800000,3,3.5,3830,221284,2
314500,3,2,2050,13303,1
530000,3,2.5,3660,39478,2
650000,4,2.5,3350,46748,2
349500,3,2,1270,3600,1
1198000,4,3.5,3400,3850,2.5
165050,3,1,1200,8514,1
580000,3,2.5,2200,11000,2
330000,3,2.5,1680,11312,1
875000,5,3.5,3840,8279,2
500000,2,1,950,4500,1
445000,4,2.5,2280,42077,2
274900,4,2.5,1970,6600,2
219950,3,1.5,1620,9310,1
691500,4,2.5,2600,7200,2
459500,2,1,1250,3825,1
955500,4,1.75,2130,5080,1.5
328950,4,1.75,2550,8976,1
307000,3,1,1150,6000,1.5
382500,3,1.75,1040,9000,1
1150000,4,2.5,3340,10422,2
1297000,6,2.75,2630,9420,2
478000,3,2.25,1640,3896,2
260000,2,1,770,7906,1
850000,4,3.25,4350,112750,1
616000,4,1.75,1700,5846,1
540000,3,1.75,2050,9580,1
300000,3,2.25,1660,5128,2
507500,3,1.75,1990,9594,1
3800000,5,5.5,7050,42840,1
241000,3,2,1770,7000,1
485000,3,2.25,2440,47916,2
695000,3,2.5,2620,51354,2
548000,4,2.5,2440,11005,2
345000,2,1,1080,7775,1
280000,3,1,1090,10710,1
450000,3,1.75,1400,13775,1
515000,3,2.5,2010,7200,2
1014250,3,1,1640,12855,1.5
739900,5,2.5,3290,5029,2
600000,2,2.5,2510,14878,2
370000,2,1,860,6050,1
729032,4,2.5,2840,12866,1
510000,3,1.75,1750,7020,2
425000,3,1.5,1300,19163,1
1080000,3,2.75,3890,7216,2
337000,3,2.25,1460,941,3
563000,4,1,1410,3376,1.5
1695000,4,2.75,3770,10900,2
245000,3,2,1190,4072,1.5
590000,3,2,1410,6413,1
695000,3,2,2500,4080,1.5
402500,2,1,800,2280,1
435000,3,2.5,2530,13446,2
660000,3,2,2570,28500,1
300000,3,2.75,2090,9620,1
600000,5,2.25,2980,7781,1
205000,3,1.75,1170,8239,1
357500,3,3.5,2080,5100,2
1110000,5,3.25,3350,4000,2
332888,2,2.5,1050,1029,2
174000,2,1,900,13531,1
515000,2,1,1050,5000,1
392000,5,2.25,3740,32481,1.5
485000,4,1.75,1430,4096,2
217500,3,1.75,1400,9546,1
502000,3,2.25,1600,45613,2
820000,3,2.25,2880,9750,2
1640000,3,3.25,3140,5445,2
102500,2,1,820,4320,1
925000,5,5.5,5190,12637,2
540000,4,2.5,2180,10140,1
600000,2,1,910,2002,1.5
406000,4,1,1580,8475,1.5
620000,4,3,2130,6325,1
1060000,4,2.5,4570,16015,2
401000,3,2,1240,11172,1
725000,3,1.75,1860,6000,2
276000,1,0.75,370,1801,1
500000,5,3.25,3130,12087,2
375000,3,1.75,2530,35150,1
2300000,4,4.75,3970,9778,2
260000,3,2.25,1920,9680,1
1565000,4,2.75,2970,12750,1.5
431000,4,2.5,2300,6087,2
321000,4,2.5,1830,9601,2
433000,4,1.5,1550,5053,1
920000,4,3.5,4080,10666,2
482000,3,2.25,1710,21485,2
712000,3,2.5,2375,4094,2
505000,4,2.75,2200,9778,1
2367000,3,2.25,3530,17450,1
452000,3,1.75,1110,9012,1
581000,4,1,1630,2566,1.5
952500,4,1.5,2550,5055,2
808000,4,2.25,2500,8866,2
476000,4,3,2890,6885,1
535000,4,1.75,1420,5000,1.5
1356925,4,3.5,4270,5800,2
629800,3,2.5,2390,1984,2
417838,4,2.5,2530,5048,2
399895,4,2.5,2701,4500,2
825000,4,2.75,3990,6637,2
300000,4,2.5,2303,3826,2
640000,2,2.25,1540,965,3
460000,3,2.5,1450,1053,2
525000,2,2.5,1160,1458,2
499990,4,2.75,2910,6334,2
1020000,4,3.5,3770,8501,2
675000,5,2.25,2900,10300,1
512031,3,1.75,1540,3000,1
310000,2,1,700,3000,1
1075000,3,2.5,3280,10302,1
255000,4,2,2430,8960,1
435000,3,2.5,1900,7984,2
453000,3,2,1660,15050,1
260000,4,2,1620,7992,2
659000,4,2,2090,10800,1
223000,3,2,1110,7231,1
851000,5,3.25,3760,9792,2
605000,3,2.25,2080,12134,1
895000,4,2.25,1950,5950,1
519000,5,2.25,2570,13054,1
535000,3,1.75,2330,12141,1
489000,3,3,3700,10375,2
250000,3,2.25,1920,7738,1
580000,3,2.25,1900,3960,1.5
1038000,4,1.75,1440,13296,1
605000,4,2.25,2940,48788,1
599950,4,3.5,2500,3080,2
700000,3,2.5,2490,23891,2
480000,3,2,1470,10052,1
329950,4,2.5,2120,4558,2
250000,3,1.75,1200,24805,1
345000,5,2.5,2450,6994,2
175000,4,2.5,1780,6000,2
185000,5,1,1590,6700,1.5
411000,4,2,2370,76665,2
690000,3,1.5,1760,4000,2
265000,4,3,1940,8170,1
720000,4,3,3550,12327,1.5
256000,4,2.5,2050,5787,2
255000,4,2.25,1680,3179,2
540000,3,2.25,1320,1800,2
481015,3,2.25,1550,5511,2
575000,3,1.75,2680,8625,1
339950,3,2.5,2390,34041,1
475000,4,2.5,2040,7260,2
732000,3,3.75,2670,6517,2.5
860000,4,1.75,1880,3720,1.5
389000,4,1.75,2400,7700,1.5
645000,3,1.75,2270,11472,1
475000,4,2.5,1850,5444,2
550000,4,2.75,2160,5005,1
305000,2,1,2160,12960,1
782000,2,1.5,1570,3600,1.5
545000,3,2,1340,7200,1.5
394500,4,2.5,3002,6042,2
600000,5,2,2190,9072,1
1300000,4,1.75,2610,21600,1
300000,2,1,1010,11919,1
330000,4,2.5,2105,6093,2
723000,4,2.25,2430,4748,1.5
2271150,4,3.25,4040,18916,1
480000,5,2.5,2160,7737,2
496000,2,1,900,9260,1
625000,3,3,1820,1641,3
475000,4,2,2100,13468,1
275250,3,2.25,1520,7199,2
253000,2,1,1310,7128,1
630000,4,2.5,2190,9880,1
660500,5,2.5,2950,5500,1.5
262000,5,1,1870,7800,1
2147500,3,3.5,4660,5500,2
552000,3,2.5,1840,9900,1
1411600,2,2.5,3180,9400,2
736000,2,1,1500,4000,1
355000,3,1.75,1730,7416,1.5
305000,3,1,1580,7424,1
484998,4,2.5,1540,1870,2
1054690,4,3.5,3390,3979,2
334500,2,1.5,830,1858,2
475000,4,2.75,2620,6178,2
309780,3,2.5,2242,4500,2
795000,4,2.5,2890,7798,2
274500,3,2.25,1450,4050,2
265050,2,1.5,800,2119,2
567500,3,2.5,2280,2502,2
915000,3,4.5,3850,62726,2
285000,5,2.5,2270,6300,2
445838,3,2.5,2250,5692,2
304900,4,1.75,2600,11325,1
940000,4,2,2490,9525,2
1127000,4,2.5,3160,8281,2
835000,4,4.25,4930,25714,2
290000,3,1,1440,11250,1
250000,3,1.75,1770,8868,1
342000,4,2.5,2300,6448,2
1012000,4,2.5,2980,16263,2
400000,4,2.25,2230,7200,1
312500,3,1.75,1830,7969,1
267000,3,1,1740,10875,1
575000,3,1.75,1530,6743,1
810000,3,1.5,1520,9041,1
850000,3,2.5,3230,5000,2
1015000,3,3.25,3620,4000,2
1100000,4,3.75,5070,60123,2
240000,3,1.75,1570,8750,1
198000,4,1.75,2080,7200,1
565000,4,2.5,2230,8624,1
1195000,5,3,3420,18129,2
340000,8,2.75,2790,6695,1
815000,4,2.5,3150,4203,2
1875000,4,3.25,3930,10929,2
588000,5,3,2190,4900,2
280500,4,2.5,1890,6962,2
390000,4,2,1900,76877,1
509000,2,1.5,1930,3521,2
490600,3,2.5,3316,11447,2
650000,3,1.5,1380,4500,1
715000,3,4,2080,2250,3
529950,3,1,1240,5000,1.5
265000,3,1,1020,8610,1
1755000,3,2,2360,4800,2
1140000,3,2.5,2780,33503,1.5
610000,3,2,2300,13418,1
554729,4,2.5,2020,4350,2
395000,5,1.75,1840,10453,1
341000,3,1,1390,4814,1.5
264500,4,2.25,2060,11385,1
395000,4,2.75,2640,35070,1.5
640000,3,2.25,1980,10115,1
430000,3,1.5,1810,5080,1
410000,4,2.5,1700,9000,1
220000,4,1,1200,6000,1.5
1625000,4,3.25,2980,3600,2
405500,2,2.75,1350,1252,2
633000,4,2.5,2360,10000,1
295950,2,1,1190,6200,1
1042031,4,5,4110,43560,2
605000,4,2.5,2800,10786,1
255000,2,1.5,920,1598,2
474000,3,1.75,1530,8000,2
370000,2,1,860,5040,1
288000,3,2.5,1520,3593,2
100000,2,0.75,660,5240,1
1150000,5,2.5,3580,8921,2
600000,5,2.25,3000,13899,2
515000,5,3.25,2740,9629,1
345000,4,2.5,2040,5523,2
975000,6,2.75,2520,54160,2
850000,3,2,2470,8800,2
439990,3,2.5,1930,1348,2
554950,3,2.5,2950,10254,2
605000,3,2.5,2610,6405,2
609000,3,1.75,1630,1526,3
425000,3,1.5,1400,1022,3
399900,2,1.75,1410,1005,1.5
1025000,4,3.5,4370,10860,2
2351956,4,4.25,5010,19412,2
519995,4,3,2590,6160,2
625000,3,1.5,1300,7200,1
600000,3,2.5,2320,7609,2
1200000,4,2.5,2700,4275,2
1738000,4,2.25,2920,6513,2
671000,4,3,3130,5700,1.5
459500,3,1.75,1470,4950,1
499000,3,2.5,1540,1326,3
1280000,4,2.5,3160,4620,1.5
395000,3,1.75,1480,7700,1
861990,5,2.75,3595,5639,2
382500,2,1,1190,4440,1
404950,4,2.25,2340,217014,1
530000,3,1.75,1320,2500,1
195000,2,1,1190,27007,1
747500,4,2.25,2350,18600,2
199990,3,1,1100,8560,1
548800,4,1,1660,4704,1.5
870000,4,3,3040,36246,1.5
588000,3,2,1860,4777,2
775000,4,3.25,4100,241322,2
670000,6,3,4050,36171,2
445000,2,2,1240,2500,2
300000,4,3,2200,10800,1
480000,3,2.25,1680,9090,1
300000,3,1,930,5160,1.5
360000,3,1.5,1800,22000,2
527000,6,3.5,3000,8401,1
875000,3,1.5,1820,12686,1
266000,4,2.25,1995,7102,2
866000,4,3.25,3990,9786,2
335950,2,1.5,800,5192,1
215000,3,1,960,9563,1
481000,4,2.5,2286,8269,2
320000,3,1.75,2220,11646,1
295000,3,1.75,1940,7500,1.5
295000,3,1.5,1640,7222,2
320000,3,1,1120,10576,1
780000,4,2,2600,4800,1
437500,3,2,1490,4800,2
443000,5,1.75,1650,3000,1.5
575000,4,2.5,2400,6137,2
245000,2,1,1500,6685,1
450000,3,2.5,1990,12793,2
536000,2,1.5,1130,746,2
685000,3,3.25,2030,11070,2
373000,4,1.75,1590,7920,2
450000,3,1.75,1480,8394,1
645000,4,2.5,2690,18653,2
1275000,3,2.5,3870,46609,2
230000,3,1,1390,6000,1
593000,3,2.75,1830,1850,2
558000,2,2,1580,5750,1
538250,3,2.25,2590,15229,2
475000,5,2.5,2510,8050,1
209950,3,1.5,1180,7300,1
410000,3,2.25,1450,19206,2
1636000,3,2.5,3110,6765,2
670000,5,2.5,2860,68519,2
821000,3,2.75,2760,8476,1
665000,5,2,2800,17788,1
339000,3,2.5,1450,3748,2
631500,4,2,2530,5650,1.5
570000,3,2,1640,2808,1
437000,3,1.75,2220,17568,1
542500,3,2.5,2040,10086,2
229500,3,1,1230,6000,1
170500,2,1,1060,7700,1
391500,3,2.5,1920,9625,2
296475,3,2.5,1520,4170,2
1450000,4,3.25,3770,4103,2
888550,3,2.5,3540,38322,2
1360000,4,3,5430,108900,2
328000,3,2,2250,7904,1.5
300000,4,2.5,2090,5195,2
500000,3,2.5,1720,3012,2
494815,3,2.5,1910,2091,2
378000,3,2.5,1601,2491,3
505000,2,2.25,1060,1209,2
680000,4,2.75,2330,3920,2
351999,3,2.5,2370,4200,2
510000,3,2.5,1420,1237,3
1300000,4,2.25,2360,4000,2
374000,2,1.5,1260,1575,2
509900,3,2.5,3030,9053,2
230000,3,1.75,1140,1201,2
527700,5,2.5,2820,9375,1
438000,2,2,1270,1372,3
900000,3,2.5,3180,12600,2
1131000,3,2.25,2790,13791,1
439000,4,2.25,2570,9503,2
315000,2,1,1080,2674,1
765000,4,4,3010,7221,2
332000,3,2.25,2120,14915,1
600000,3,2.25,1900,46609,1.5
378500,3,2.5,2860,43821,2
190000,3,1,910,10575,1
645000,4,2.5,2850,37522,2
780000,2,2.5,2560,2500,2
370000,3,1.75,1570,16817,2
875000,4,3.5,3110,108464,2
1049000,4,3.75,4740,126759,2
479000,3,1,1340,13750,1
245000,4,2.25,2600,6390,1
542000,3,1.75,1070,8030,1
557500,3,2.25,1820,9670,2
480000,2,1,1060,3040,1
330000,3,2.25,2220,4060,1
160000,3,1,1350,8700,1.5
695500,5,2.75,2510,9180,1
235500,5,2.5,2340,13713,1
326500,3,1,1060,7920,1
300000,4,2.5,2200,8065,2
267000,3,1,1400,8100,1.5
292600,3,1.5,1520,7123,1
362000,5,3,1810,3000,2
1087500,2,2,2360,11340,1.5
357562,2,1.75,1210,1032,2
789900,3,2.5,3420,25150,1
513000,3,2.5,1810,4592,2
336000,3,2.25,2760,10160,1
560000,4,2.25,1950,9800,1
1150000,3,2.5,3830,48743,2
410000,4,2.25,2060,7283,1
371500,3,1,1650,6400,1
368000,4,1.75,2100,11942,1
650000,4,3,3720,57499,1
308950,4,2.5,1920,8562,2
440000,3,2,1860,217800,2
630000,2,2.5,2290,3507,2
228950,3,1.75,1200,9085,1
782000,4,3.5,5270,53428,2
245000,3,2.5,1600,2788,2
410000,4,2.5,2560,4020,2
427550,2,1,880,4000,1
235000,2,1,1020,7920,1
210000,3,2,960,9380,1
485000,4,2.25,1900,7200,1
410000,3,2,1320,6000,1.5
435000,4,2.75,2230,9640,1
300000,3,1,1150,7314,1
455000,4,3.5,3440,6000,2
210000,3,1,1070,8179,1
1050000,4,2.75,2250,3433,1.5
458400,4,2.5,1910,10300,1
390000,3,1.75,1180,16552,1
148226,3,1,1400,7360,1
711600,4,3,3580,9316,2.5
819000,3,2.75,3176,13391,2
613000,2,2,1170,1890,1.5
592350,2,2,1570,4665,1
232000,3,1.5,1460,15000,1
250000,3,1.75,1140,10400,1
115000,1,2,1150,9812,1
1115000,4,2.5,3180,31931,1
585000,4,2.5,2630,6185,2
580000,3,2.25,1940,5980,1
165000,1,1,850,8050,1
430000,3,2,1550,6039,1
383000,3,2.25,2090,15000,1
1195000,4,3.5,3960,6654,2
201500,3,1,1320,5000,1.5
690000,4,2.5,3220,35400,2
325000,2,1,800,7260,1
375000,3,1.75,1660,9673,1
600000,4,2.5,2250,11370,2
340000,3,2.25,2120,13090,1
890000,4,2.75,2310,4020,3
415000,4,1.75,1920,7700,2
255000,3,1.75,1550,9720,1
530000,2,2.5,1785,779,2
468000,3,1.5,1830,9848,1
970000,5,2.75,3500,5040,2
599000,3,2,2560,14680,1
399500,4,1.75,1360,4840,1.5
2458000,4,5.25,6500,14986,2
1205000,4,3.5,3150,5500,2
325000,2,1,810,4080,1
1135250,5,4,7320,217800,2
568000,4,1.75,2790,17476,1
517000,2,1.5,1920,3408,1
469950,4,2.75,2530,14178,2
1675000,3,2.5,3490,8343,2
2180000,6,2.75,4710,11000,2
623000,3,1.75,2050,16313,1
720000,4,2.25,2410,8400,2
205000,3,1,1180,8240,1
148000,2,1,630,4200,1
950000,3,2.5,3480,7800,1
405000,3,1.5,1010,7683,1.5
293000,3,2.25,1910,3481,2
550000,3,3.5,2490,3582,2
435000,4,2.5,2150,3143,2
355000,4,2.75,3000,5470,2
673000,3,2.75,2830,3496,2
449990,4,2.5,2680,5539,2
249000,2,1.5,1090,2686,2
380000,4,2.5,1984,32400,1
760005,4,2.75,3090,5859,2
674600,4,2.5,2610,5140,2
812000,4,3.5,3370,3634,2
333490,4,2.5,2250,3916,2
320000,3,3.25,1450,1387,2
999000,4,2.5,3130,10849,2
810000,2,2.75,2700,8572,1
399950,5,2.75,1970,5400,1
550000,3,2,1970,4166,2
290000,3,1.5,1950,15954,1
232500,3,1.5,1940,9887,1
1355000,4,3.5,3550,11000,1
565000,3,2.5,2500,7394,2
749950,4,2.75,2910,18700,1
720500,4,2.5,3350,35298,2
507000,3,1.75,2140,40098,1
989000,5,4.5,4030,13474,2
463000,4,2.5,1980,6660,2
310000,3,1.5,1460,9908,1
284000,4,1.75,1880,8800,1
737500,3,1.75,2320,10900,2
569000,3,3.25,2220,8227,1.5
700000,3,1,1410,7200,2
660000,3,1,1240,3500,1
275000,4,2,2030,8426,2
570000,6,3.75,4000,6015,2
150000,3,0.75,490,38500,1.5
356000,3,2.5,1590,3411,2
610000,3,2.5,2630,5827,2
498800,2,1.75,1350,4614,1
226550,3,1,990,4440,1
692500,4,2.75,3710,7984,2
250000,3,1,990,8062,1
660000,4,2.5,2510,4543,2
295000,2,1,800,6500,1
154950,4,1,1600,10183,1
409124,5,3.25,3320,11340,2
287000,5,1.5,1730,9230,1
810000,4,1.75,2000,3988,1
